ComplexID	E1	E2	E1E2	complexName	Class
24	Q9R0C0	Q9Z266	Q9R0C0Q9Z266	BLOC-1 (biogenesis of lysosome-related organelles complex 1)	1
25	O08915	P07901	O08915P07901	9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex	1
25	O08915	P11499	O08915P11499	9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex	1
25	O08915	P30561	O08915P30561	9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex	1
25	P07901	P11499	P07901P11499	9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex	1
25	P07901	P30561	P07901P30561	9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex	1
25	P11499	P30561	P11499P30561	9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex	1
37	Q99PF4	Q9ES64	Q99PF4Q9ES64	Harmonin-CAD23 complex	1
38	O09061	O55234	O09061O55234	20S proteasome	1
38	O09061	O70435	O09061O70435	20S proteasome	1
38	O09061	P49722	O09061P49722	20S proteasome	1
38	O09061	P70195	O09061P70195	20S proteasome	1
38	O09061	P99026	O09061P99026	20S proteasome	1
38	O09061	Q60692	O09061Q60692	20S proteasome	1
38	O09061	Q9QUM9	O09061Q9QUM9	20S proteasome	1
38	O09061	Q9R1P0	O09061Q9R1P0	20S proteasome	1
38	O09061	Q9R1P1	O09061Q9R1P1	20S proteasome	1
38	O09061	Q9R1P3	O09061Q9R1P3	20S proteasome	1
38	O09061	Q9R1P4	O09061Q9R1P4	20S proteasome	1
38	O09061	Q9Z2U0	O09061Q9Z2U0	20S proteasome	1
38	O09061	Q9Z2U1	O09061Q9Z2U1	20S proteasome	1
38	O55234	O70435	O55234O70435	20S proteasome	1
38	O55234	P49722	O55234P49722	20S proteasome	1
38	O55234	P70195	O55234P70195	20S proteasome	1
38	O55234	P99026	O55234P99026	20S proteasome	1
38	O55234	Q60692	O55234Q60692	20S proteasome	1
38	O55234	Q9QUM9	O55234Q9QUM9	20S proteasome	1
38	O55234	Q9R1P0	O55234Q9R1P0	20S proteasome	1
38	O55234	Q9R1P1	O55234Q9R1P1	20S proteasome	1
38	O55234	Q9R1P3	O55234Q9R1P3	20S proteasome	1
38	O55234	Q9R1P4	O55234Q9R1P4	20S proteasome	1
38	O55234	Q9Z2U0	O55234Q9Z2U0	20S proteasome	1
38	O55234	Q9Z2U1	O55234Q9Z2U1	20S proteasome	1
38	O70435	P49722	O70435P49722	20S proteasome	1
38	O70435	P70195	O70435P70195	20S proteasome	1
38	O70435	P99026	O70435P99026	20S proteasome	1
38	O70435	Q60692	O70435Q60692	20S proteasome	1
38	O70435	Q9QUM9	O70435Q9QUM9	20S proteasome	1
38	O70435	Q9R1P0	O70435Q9R1P0	20S proteasome	1
38	O70435	Q9R1P1	O70435Q9R1P1	20S proteasome	1
38	O70435	Q9R1P3	O70435Q9R1P3	20S proteasome	1
38	O70435	Q9R1P4	O70435Q9R1P4	20S proteasome	1
38	O70435	Q9Z2U0	O70435Q9Z2U0	20S proteasome	1
38	O70435	Q9Z2U1	O70435Q9Z2U1	20S proteasome	1
38	P49722	P70195	P49722P70195	20S proteasome	1
38	P49722	P99026	P49722P99026	20S proteasome	1
38	P49722	Q60692	P49722Q60692	20S proteasome	1
38	P49722	Q9QUM9	P49722Q9QUM9	20S proteasome	1
38	P49722	Q9R1P0	P49722Q9R1P0	20S proteasome	1
38	P49722	Q9R1P1	P49722Q9R1P1	20S proteasome	1
38	P49722	Q9R1P3	P49722Q9R1P3	20S proteasome	1
38	P49722	Q9R1P4	P49722Q9R1P4	20S proteasome	1
38	P49722	Q9Z2U0	P49722Q9Z2U0	20S proteasome	1
38	P49722	Q9Z2U1	P49722Q9Z2U1	20S proteasome	1
38	P70195	P99026	P70195P99026	20S proteasome	1
38	P70195	Q60692	P70195Q60692	20S proteasome	1
38	P70195	Q9QUM9	P70195Q9QUM9	20S proteasome	1
38	P70195	Q9R1P0	P70195Q9R1P0	20S proteasome	1
38	P70195	Q9R1P1	P70195Q9R1P1	20S proteasome	1
38	P70195	Q9R1P3	P70195Q9R1P3	20S proteasome	1
38	P70195	Q9R1P4	P70195Q9R1P4	20S proteasome	1
38	P70195	Q9Z2U0	P70195Q9Z2U0	20S proteasome	1
38	P70195	Q9Z2U1	P70195Q9Z2U1	20S proteasome	1
38	P99026	Q60692	P99026Q60692	20S proteasome	1
38	P99026	Q9QUM9	P99026Q9QUM9	20S proteasome	1
38	P99026	Q9R1P0	P99026Q9R1P0	20S proteasome	1
38	P99026	Q9R1P1	P99026Q9R1P1	20S proteasome	1
38	P99026	Q9R1P3	P99026Q9R1P3	20S proteasome	1
38	P99026	Q9R1P4	P99026Q9R1P4	20S proteasome	1
38	P99026	Q9Z2U0	P99026Q9Z2U0	20S proteasome	1
38	P99026	Q9Z2U1	P99026Q9Z2U1	20S proteasome	1
38	Q60692	Q9QUM9	Q60692Q9QUM9	20S proteasome	1
38	Q60692	Q9R1P0	Q60692Q9R1P0	20S proteasome	1
38	Q60692	Q9R1P1	Q60692Q9R1P1	20S proteasome	1
38	Q60692	Q9R1P3	Q60692Q9R1P3	20S proteasome	1
38	Q60692	Q9R1P4	Q60692Q9R1P4	20S proteasome	1
38	Q60692	Q9Z2U0	Q60692Q9Z2U0	20S proteasome	1
38	Q60692	Q9Z2U1	Q60692Q9Z2U1	20S proteasome	1
38	Q9QUM9	Q9R1P0	Q9QUM9Q9R1P0	20S proteasome	1
38	Q9QUM9	Q9R1P1	Q9QUM9Q9R1P1	20S proteasome	1
38	Q9QUM9	Q9R1P3	Q9QUM9Q9R1P3	20S proteasome	1
38	Q9QUM9	Q9R1P4	Q9QUM9Q9R1P4	20S proteasome	1
38	Q9QUM9	Q9Z2U0	Q9QUM9Q9Z2U0	20S proteasome	1
38	Q9QUM9	Q9Z2U1	Q9QUM9Q9Z2U1	20S proteasome	1
38	Q9R1P0	Q9R1P1	Q9R1P0Q9R1P1	20S proteasome	1
38	Q9R1P0	Q9R1P3	Q9R1P0Q9R1P3	20S proteasome	1
38	Q9R1P0	Q9R1P4	Q9R1P0Q9R1P4	20S proteasome	1
38	Q9R1P0	Q9Z2U0	Q9R1P0Q9Z2U0	20S proteasome	1
38	Q9R1P0	Q9Z2U1	Q9R1P0Q9Z2U1	20S proteasome	1
38	Q9R1P1	Q9R1P3	Q9R1P1Q9R1P3	20S proteasome	1
38	Q9R1P1	Q9R1P4	Q9R1P1Q9R1P4	20S proteasome	1
38	Q9R1P1	Q9Z2U0	Q9R1P1Q9Z2U0	20S proteasome	1
38	Q9R1P1	Q9Z2U1	Q9R1P1Q9Z2U1	20S proteasome	1
38	Q9R1P3	Q9R1P4	Q9R1P3Q9R1P4	20S proteasome	1
38	Q9R1P3	Q9Z2U0	Q9R1P3Q9Z2U0	20S proteasome	1
38	Q9R1P3	Q9Z2U1	Q9R1P3Q9Z2U1	20S proteasome	1
38	Q9R1P4	Q9Z2U0	Q9R1P4Q9Z2U0	20S proteasome	1
38	Q9R1P4	Q9Z2U1	Q9R1P4Q9Z2U1	20S proteasome	1
38	Q9Z2U0	Q9Z2U1	Q9Z2U0Q9Z2U1	20S proteasome	1
39	O09061	O35955	O09061O35955	Immunoproteasome	1
39	O09061	O70435	O09061O70435	Immunoproteasome	1
39	O09061	P28063	O09061P28063	Immunoproteasome	1
39	O09061	P28076	O09061P28076	Immunoproteasome	1
39	O09061	P49722	O09061P49722	Immunoproteasome	1
39	O09061	P99026	O09061P99026	Immunoproteasome	1
39	O09061	Q9QUM9	O09061Q9QUM9	Immunoproteasome	1
39	O09061	Q9R1P0	O09061Q9R1P0	Immunoproteasome	1
39	O09061	Q9R1P1	O09061Q9R1P1	Immunoproteasome	1
39	O09061	Q9R1P3	O09061Q9R1P3	Immunoproteasome	1
39	O09061	Q9R1P4	O09061Q9R1P4	Immunoproteasome	1
39	O09061	Q9Z2U0	O09061Q9Z2U0	Immunoproteasome	1
39	O09061	Q9Z2U1	O09061Q9Z2U1	Immunoproteasome	1
39	O35955	O70435	O35955O70435	Immunoproteasome	1
39	O35955	P28063	O35955P28063	Immunoproteasome	1
39	O35955	P28076	O35955P28076	Immunoproteasome	1
39	O35955	P49722	O35955P49722	Immunoproteasome	1
39	O35955	P99026	O35955P99026	Immunoproteasome	1
39	O35955	Q9QUM9	O35955Q9QUM9	Immunoproteasome	1
39	O35955	Q9R1P0	O35955Q9R1P0	Immunoproteasome	1
39	O35955	Q9R1P1	O35955Q9R1P1	Immunoproteasome	1
39	O35955	Q9R1P3	O35955Q9R1P3	Immunoproteasome	1
39	O35955	Q9R1P4	O35955Q9R1P4	Immunoproteasome	1
39	O35955	Q9Z2U0	O35955Q9Z2U0	Immunoproteasome	1
39	O35955	Q9Z2U1	O35955Q9Z2U1	Immunoproteasome	1
39	O70435	P28063	O70435P28063	Immunoproteasome	1
39	O70435	P28076	O70435P28076	Immunoproteasome	1
39	O70435	P49722	O70435P49722	Immunoproteasome	1
39	O70435	P99026	O70435P99026	Immunoproteasome	1
39	O70435	Q9QUM9	O70435Q9QUM9	Immunoproteasome	1
39	O70435	Q9R1P0	O70435Q9R1P0	Immunoproteasome	1
39	O70435	Q9R1P1	O70435Q9R1P1	Immunoproteasome	1
39	O70435	Q9R1P3	O70435Q9R1P3	Immunoproteasome	1
39	O70435	Q9R1P4	O70435Q9R1P4	Immunoproteasome	1
39	O70435	Q9Z2U0	O70435Q9Z2U0	Immunoproteasome	1
39	O70435	Q9Z2U1	O70435Q9Z2U1	Immunoproteasome	1
39	P28063	P28076	P28063P28076	Immunoproteasome	1
39	P28063	P49722	P28063P49722	Immunoproteasome	1
39	P28063	P99026	P28063P99026	Immunoproteasome	1
39	P28063	Q9QUM9	P28063Q9QUM9	Immunoproteasome	1
39	P28063	Q9R1P0	P28063Q9R1P0	Immunoproteasome	1
39	P28063	Q9R1P1	P28063Q9R1P1	Immunoproteasome	1
39	P28063	Q9R1P3	P28063Q9R1P3	Immunoproteasome	1
39	P28063	Q9R1P4	P28063Q9R1P4	Immunoproteasome	1
39	P28063	Q9Z2U0	P28063Q9Z2U0	Immunoproteasome	1
39	P28063	Q9Z2U1	P28063Q9Z2U1	Immunoproteasome	1
39	P28076	P49722	P28076P49722	Immunoproteasome	1
39	P28076	P99026	P28076P99026	Immunoproteasome	1
39	P28076	Q9QUM9	P28076Q9QUM9	Immunoproteasome	1
39	P28076	Q9R1P0	P28076Q9R1P0	Immunoproteasome	1
39	P28076	Q9R1P1	P28076Q9R1P1	Immunoproteasome	1
39	P28076	Q9R1P3	P28076Q9R1P3	Immunoproteasome	1
39	P28076	Q9R1P4	P28076Q9R1P4	Immunoproteasome	1
39	P28076	Q9Z2U0	P28076Q9Z2U0	Immunoproteasome	1
39	P28076	Q9Z2U1	P28076Q9Z2U1	Immunoproteasome	1
39	P49722	P99026	P49722P99026	Immunoproteasome	1
39	P49722	Q9QUM9	P49722Q9QUM9	Immunoproteasome	1
39	P49722	Q9R1P0	P49722Q9R1P0	Immunoproteasome	1
39	P49722	Q9R1P1	P49722Q9R1P1	Immunoproteasome	1
39	P49722	Q9R1P3	P49722Q9R1P3	Immunoproteasome	1
39	P49722	Q9R1P4	P49722Q9R1P4	Immunoproteasome	1
39	P49722	Q9Z2U0	P49722Q9Z2U0	Immunoproteasome	1
39	P49722	Q9Z2U1	P49722Q9Z2U1	Immunoproteasome	1
39	P99026	Q9QUM9	P99026Q9QUM9	Immunoproteasome	1
39	P99026	Q9R1P0	P99026Q9R1P0	Immunoproteasome	1
39	P99026	Q9R1P1	P99026Q9R1P1	Immunoproteasome	1
39	P99026	Q9R1P3	P99026Q9R1P3	Immunoproteasome	1
39	P99026	Q9R1P4	P99026Q9R1P4	Immunoproteasome	1
39	P99026	Q9Z2U0	P99026Q9Z2U0	Immunoproteasome	1
39	P99026	Q9Z2U1	P99026Q9Z2U1	Immunoproteasome	1
39	Q9QUM9	Q9R1P0	Q9QUM9Q9R1P0	Immunoproteasome	1
39	Q9QUM9	Q9R1P1	Q9QUM9Q9R1P1	Immunoproteasome	1
39	Q9QUM9	Q9R1P3	Q9QUM9Q9R1P3	Immunoproteasome	1
39	Q9QUM9	Q9R1P4	Q9QUM9Q9R1P4	Immunoproteasome	1
39	Q9QUM9	Q9Z2U0	Q9QUM9Q9Z2U0	Immunoproteasome	1
39	Q9QUM9	Q9Z2U1	Q9QUM9Q9Z2U1	Immunoproteasome	1
39	Q9R1P0	Q9R1P1	Q9R1P0Q9R1P1	Immunoproteasome	1
39	Q9R1P0	Q9R1P3	Q9R1P0Q9R1P3	Immunoproteasome	1
39	Q9R1P0	Q9R1P4	Q9R1P0Q9R1P4	Immunoproteasome	1
39	Q9R1P0	Q9Z2U0	Q9R1P0Q9Z2U0	Immunoproteasome	1
39	Q9R1P0	Q9Z2U1	Q9R1P0Q9Z2U1	Immunoproteasome	1
39	Q9R1P1	Q9R1P3	Q9R1P1Q9R1P3	Immunoproteasome	1
39	Q9R1P1	Q9R1P4	Q9R1P1Q9R1P4	Immunoproteasome	1
39	Q9R1P1	Q9Z2U0	Q9R1P1Q9Z2U0	Immunoproteasome	1
39	Q9R1P1	Q9Z2U1	Q9R1P1Q9Z2U1	Immunoproteasome	1
39	Q9R1P3	Q9R1P4	Q9R1P3Q9R1P4	Immunoproteasome	1
39	Q9R1P3	Q9Z2U0	Q9R1P3Q9Z2U0	Immunoproteasome	1
39	Q9R1P3	Q9Z2U1	Q9R1P3Q9Z2U1	Immunoproteasome	1
39	Q9R1P4	Q9Z2U0	Q9R1P4Q9Z2U0	Immunoproteasome	1
39	Q9R1P4	Q9Z2U1	Q9R1P4Q9Z2U1	Immunoproteasome	1
39	Q9Z2U0	Q9Z2U1	Q9Z2U0Q9Z2U1	Immunoproteasome	1
40	O35864	O88543	O35864O88543	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O35864	O88544	O35864O88544	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O35864	O88545	O35864O88545	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O35864	P61202	O35864P61202	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O35864	Q8VBV7	O35864Q8VBV7	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O35864	Q99LD4	O35864Q99LD4	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O35864	Q9CZ04	O35864Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88543	O88544	O88543O88544	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88543	O88545	O88543O88545	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88543	P61202	O88543P61202	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88543	Q8VBV7	O88543Q8VBV7	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88543	Q99LD4	O88543Q99LD4	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88543	Q9CZ04	O88543Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88544	O88545	O88544O88545	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88544	P61202	O88544P61202	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88544	Q8VBV7	O88544Q8VBV7	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88544	Q99LD4	O88544Q99LD4	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88544	Q9CZ04	O88544Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88545	P61202	O88545P61202	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88545	Q8VBV7	O88545Q8VBV7	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88545	Q99LD4	O88545Q99LD4	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	O88545	Q9CZ04	O88545Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	P61202	Q8VBV7	P61202Q8VBV7	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	P61202	Q99LD4	P61202Q99LD4	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	P61202	Q9CZ04	P61202Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	Q8VBV7	Q99LD4	Q8VBV7Q99LD4	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	Q8VBV7	Q9CZ04	Q8VBV7Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
40	Q99LD4	Q9CZ04	Q99LD4Q9CZ04	COP9 signalosome complex (Gps1, Cops1, Cops2, Cops3, Cops4, Cops5, Cops6, Cops7a, Cops8)	1
44	B2RUJ5	O70589	B2RUJ5O70589	CASK-MINT complex	1
47	P20664	P33609	P20664P33609	DNA polymerase alpha-primase complex	1
47	P20664	P33610	P20664P33610	DNA polymerase alpha-primase complex	1
47	P20664	P33611	P20664P33611	DNA polymerase alpha-primase complex	1
47	P33609	P33610	P33609P33610	DNA polymerase alpha-primase complex	1
47	P33609	P33611	P33609P33611	DNA polymerase alpha-primase complex	1
47	P33610	P33611	P33610P33611	DNA polymerase alpha-primase complex	1
51	P11983	P42932	P11983P42932	CCT complex (chaperonin containing TCP1 complex)	1
51	P11983	P80313	P11983P80313	CCT complex (chaperonin containing TCP1 complex)	1
51	P11983	P80314	P11983P80314	CCT complex (chaperonin containing TCP1 complex)	1
51	P11983	P80315	P11983P80315	CCT complex (chaperonin containing TCP1 complex)	1
51	P11983	P80316	P11983P80316	CCT complex (chaperonin containing TCP1 complex)	1
51	P11983	P80317	P11983P80317	CCT complex (chaperonin containing TCP1 complex)	1
51	P11983	P80318	P11983P80318	CCT complex (chaperonin containing TCP1 complex)	1
51	P42932	P80313	P42932P80313	CCT complex (chaperonin containing TCP1 complex)	1
51	P42932	P80314	P42932P80314	CCT complex (chaperonin containing TCP1 complex)	1
51	P42932	P80315	P42932P80315	CCT complex (chaperonin containing TCP1 complex)	1
51	P42932	P80316	P42932P80316	CCT complex (chaperonin containing TCP1 complex)	1
51	P42932	P80317	P42932P80317	CCT complex (chaperonin containing TCP1 complex)	1
51	P42932	P80318	P42932P80318	CCT complex (chaperonin containing TCP1 complex)	1
51	P80313	P80314	P80313P80314	CCT complex (chaperonin containing TCP1 complex)	1
51	P80313	P80315	P80313P80315	CCT complex (chaperonin containing TCP1 complex)	1
51	P80313	P80316	P80313P80316	CCT complex (chaperonin containing TCP1 complex)	1
51	P80313	P80317	P80313P80317	CCT complex (chaperonin containing TCP1 complex)	1
51	P80313	P80318	P80313P80318	CCT complex (chaperonin containing TCP1 complex)	1
51	P80314	P80315	P80314P80315	CCT complex (chaperonin containing TCP1 complex)	1
51	P80314	P80316	P80314P80316	CCT complex (chaperonin containing TCP1 complex)	1
51	P80314	P80317	P80314P80317	CCT complex (chaperonin containing TCP1 complex)	1
51	P80314	P80318	P80314P80318	CCT complex (chaperonin containing TCP1 complex)	1
51	P80315	P80316	P80315P80316	CCT complex (chaperonin containing TCP1 complex)	1
51	P80315	P80317	P80315P80317	CCT complex (chaperonin containing TCP1 complex)	1
51	P80315	P80318	P80315P80318	CCT complex (chaperonin containing TCP1 complex)	1
51	P80316	P80317	P80316P80317	CCT complex (chaperonin containing TCP1 complex)	1
51	P80316	P80318	P80316P80318	CCT complex (chaperonin containing TCP1 complex)	1
51	P80317	P80318	P80317P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P42932	P11983P42932	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P80313	P11983P80313	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P80314	P11983P80314	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P80315	P11983P80315	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P80316	P11983P80316	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P80317	P11983P80317	CCT complex (chaperonin containing TCP1 complex)	1
52	P11983	P80318	P11983P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P42932	P80313	P42932P80313	CCT complex (chaperonin containing TCP1 complex)	1
52	P42932	P80314	P42932P80314	CCT complex (chaperonin containing TCP1 complex)	1
52	P42932	P80315	P42932P80315	CCT complex (chaperonin containing TCP1 complex)	1
52	P42932	P80316	P42932P80316	CCT complex (chaperonin containing TCP1 complex)	1
52	P42932	P80317	P42932P80317	CCT complex (chaperonin containing TCP1 complex)	1
52	P42932	P80318	P42932P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P80313	P80314	P80313P80314	CCT complex (chaperonin containing TCP1 complex)	1
52	P80313	P80315	P80313P80315	CCT complex (chaperonin containing TCP1 complex)	1
52	P80313	P80316	P80313P80316	CCT complex (chaperonin containing TCP1 complex)	1
52	P80313	P80317	P80313P80317	CCT complex (chaperonin containing TCP1 complex)	1
52	P80313	P80318	P80313P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P80314	P80315	P80314P80315	CCT complex (chaperonin containing TCP1 complex)	1
52	P80314	P80316	P80314P80316	CCT complex (chaperonin containing TCP1 complex)	1
52	P80314	P80317	P80314P80317	CCT complex (chaperonin containing TCP1 complex)	1
52	P80314	P80318	P80314P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P80315	P80316	P80315P80316	CCT complex (chaperonin containing TCP1 complex)	1
52	P80315	P80317	P80315P80317	CCT complex (chaperonin containing TCP1 complex)	1
52	P80315	P80318	P80315P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P80316	P80317	P80316P80317	CCT complex (chaperonin containing TCP1 complex)	1
52	P80316	P80318	P80316P80318	CCT complex (chaperonin containing TCP1 complex)	1
52	P80317	P80318	P80317P80318	CCT complex (chaperonin containing TCP1 complex)	1
77	O35626	Q9D3A8	O35626Q9D3A8	nNos-Capon-Dexras1 complex	1
77	O35626	Q9Z0J4	O35626Q9Z0J4	nNos-Capon-Dexras1 complex	1
77	Q9D3A8	Q9Z0J4	Q9D3A8Q9Z0J4	nNos-Capon-Dexras1 complex	1
97	P53995	Q3V036	P53995Q3V036	Anaphase-promoting complex	1
97	P53995	Q8BGZ4	P53995Q8BGZ4	Anaphase-promoting complex	1
97	P53995	Q8BTZ4	P53995Q8BTZ4	Anaphase-promoting complex	1
97	P53995	Q8BZQ7	P53995Q8BZQ7	Anaphase-promoting complex	1
